BALANCE,PURCHASES,ONE-OFF_PURCHASES,INST_PURCHASES,CASH_ADVANCE,CASH_ADVANCE_TRX,PURCHASES_TRX,PAYMENTS,PRC_FULL_PAYMENT
1051.484848,3805.44,2715.52,1089.92,0,0,24,3818.15076,0
44.525353,554.16,500,54.16,292.924759,1,3,0,0
137.775633,0,0,0,1936.205406,4,0,2489.260383,0.083333
2550.025268,0,0,0,4946.958466,8,0,266.472386,0
2828.765822,19.98,19.98,0,0,0,2,593.220384,0
1452.469721,205.89,205.89,0,0,0,3,501.655195,0
2796.379188,44.7,0,44.7,4765.916305,4,2,7821.035049,0
1414.878106,98.08,68.42,29.66,0,0,3,523.235492,0
137.636267,1567.25,60.2,1507.05,0,0,232,1541.979811,1
482.799015,4240.41,4240.41,0,0,0,4,6360.427012,1
291.510745,698.91,75,623.91,79.010038,1,38,684.699102,0
4955.580535,0,0,0,3481.529635,26,0,1252.775151,0
876.366489,4537.12,4285.11,252.01,0,0,56,2689.043472,0.333333
3250.621234,247.31,0,247.31,823.112588,6,7,1016.490545,0
8.048086,55.5,0,55.5,0,0,2,318.843744,0
788.9737,4574.79,4149.47,425.32,2604.900847,4,46,5097.91073,0.083333
1364.528932,0.01,0.01,0,5567.596649,12,1,4022.440372,0.125
25.35204,355.16,0,355.16,0,0,12,357.776573,0.75
2986.422406,5132.08,4664.84,467.24,0,0,66,11454.46623,0
1389.583627,712.87,712.87,0,0,0,1,801.18565,0
8636.950854,972.09,43,929.09,2590.575082,8,26,2025.270282,0
7698.663007,673.15,574.28,98.87,6076.961711,8,14,1907.16983,0
1998.339616,2238,1170,1068,0,0,22,1985.047114,0
2048.573881,3111.44,1671.09,1440.35,0,0,50,1648.50704,0
463.512203,0,0,0,1166.982711,5,0,932.601452,0
1109.911791,3150,2430,720,0,0,14,2694.972436,0.083333
1073.42481,57,0,57,0,0,3,295.373115,0
3386.490883,560.98,427.22,133.76,2008.153534,9,20,1039.000037,0
1681.16287,1138.85,0,1138.85,4044.377495,6,5,3763.240294,0
10599.4423,4029.24,2926.43,1102.81,0,0,102,2343.311066,0
840.50105,0,0,0,1820.493358,5,0,805.79629,0
7506.908599,465.36,465.36,0,1609.506076,3,4,1772.157134,0
231.983056,0,0,0,1434.138511,1,0,2456.797947,0.5
4811.886042,4911.41,4005.81,905.6,10629.80756,14,63,10079.38741,0.111111
981.098292,180,0,180,0,0,12,330.620032,0
120.220573,1348.08,230.43,1117.65,0,0,50,1196.209266,0.75
2598.580674,4767.11,2024.6,2742.51,3621.840163,9,95,3774.693285,0
164.377503,0,0,0,470.00055,3,0,684.398658,0.285714
634.521032,0,0,0,1176.86169,4,0,80.190719,0
1134.648238,143.12,143.12,0,0,0,1,289.967312,0
26.325409,266.71,0,266.71,0,0,5,477.592124,0.571429
1756.078137,0,0,0,954.822692,3,0,1083.406473,0
3214.530319,0,0,0,15081.6956,16,0,20500.17323,0.25
41.936627,717.92,122.86,595.06,0,0,10,628.811269,0.4
1346.309166,652.13,567.76,84.37,0,0,10,385.145146,0
329.388289,72.84,72.84,0,0,0,1,467.674193,0
2537.892884,0,0,0,354.346012,3,0,622.529592,0
3287.231954,0,0,0,3190.532048,3,0,1339.9697,0
84.067421,852.26,265.92,586.34,0,0,20,643.541055,0.916667
1721.232782,0,0,0,369.256964,9,0,714.012374,0
231.995439,2310.21,1660.51,649.7,0,0,67,1871.658725,0.727273
430.282584,888.85,278.63,610.22,0,0,27,1134.356357,0.5
1956.295501,0,0,0,211.099323,4,0,634.788341,0
916.200655,1827.62,1408.82,418.8,0,0,34,1731.206869,0
699.586726,796.11,796.11,0,0,0,1,807.665219,0
4478.312669,2461.9,2461.9,0,202.816167,2,13,1041.825559,0
740.826233,2055.13,302.05,1753.08,0,0,74,1631.166246,0
120.984184,1122.17,802.77,319.4,0,0,29,1138.136359,0.636364
1477.102808,0,0,0,960.917825,1,0,338.019603,0
1301.800738,0,0,0,1378.856373,2,0,1009.40361,0
1222.164025,0,0,0,2397.676198,10,0,385.290048,0
4059.059276,0,0,0,4328.32727,4,0,1127.493221,0
1189.665497,0,0,0,1454.884966,3,0,1656.765938,0
1220.359151,568.3,0,568.3,0,0,10,902.082618,0
1167.863521,94.7,94.7,0,187.817003,5,2,350.850434,0
2508.405988,875.05,509.9,365.15,0,0,29,1261.11301,0
208.362536,2252.77,238,2014.77,0,0,30,2018.393951,0.833333
33.528505,477.5,193.5,284,0,0,17,591.867645,0.625
478.834962,1060.99,1040.99,20,0,0,4,1162.790308,0
132.730466,739.98,0,739.98,0,0,6,1167.353193,0.5
312.636004,3866.29,808.12,3058.17,0,0,95,3688.890803,0.75
2235.729892,83,38,45,481.39493,5,4,568.336744,0
7021.942957,0,0,0,3217.327939,12,0,2955.428583,0
309.150506,3157.86,1178.02,1979.84,0,0,31,3291.320691,0.833333
273.247883,60,60,0,0,0,1,111.559902,0
31.296491,84,0,84,0,0,12,91.67226,0
374.552852,279,0,279,0,0,4,426.263702,0
146.756706,1664.95,64.17,1600.78,0,0,55,1458.490552,0.75
422.723099,344.86,344.86,0,0,0,4,1499.598264,0
1571.382204,1849.26,1616.76,232.5,0,0,19,1522.895942,0
2696.774474,0,0,0,139.395627,1,0,685.053764,0
3932.482783,1674.11,649,1025.11,0,0,43,1166.117797,0
349.086448,2569.94,2569.94,0,186.415123,1,8,3362.877104,0.714286
12.281874,153.11,153.11,0,0,0,2,0,0
6460.838794,6814.47,6814.47,0,0,0,15,1917.817732,0
139.449391,843.03,0,843.03,0,0,7,1312.375596,0
1777.440238,78.47,0,78.47,332.13781,2,7,3799.466293,0
805.520824,4019.28,4019.28,0,0,0,19,3728.70891,0.272727
713.959917,542.96,452.96,90,268.410928,4,13,195.490243,0
1784.421367,0,0,0,3923.427657,4,0,2804.403394,0.111111
1441.679257,0,0,0,914.794214,1,0,568.212802,0
226.03038,435.08,435.08,0,0,0,15,3796.014359,0.2
13.036611,197,0,197,0,0,6,224.836018,0.444444
4223.867789,2514.74,1597.67,917.07,3444.750251,11,53,964.935365,0
5067.576984,714.68,402.68,312,726.955255,2,14,1649.118645,0
62.788771,802.1,802.1,0,0,0,21,710.240283,0.818182
3188.47034,0,0,0,1673.75234,1,0,715.12033,0
2737.420448,0,0,0,257.147835,6,0,944.591497,0
1502.926021,2635.9,2116.92,518.98,0,0,54,951.372467,0
951.061932,1699.87,1262.04,437.83,0,0,31,2096.121508,0.083333
10905.05381,431.93,133.5,298.43,47137.21176,123,21,39048.59762,0
68.20838,780,780,0,0,0,2,196.173726,0
1297.153644,839.14,419.88,419.26,0,0,16,362.337779,0
121.024256,1850.23,0,1850.23,0,0,18,1826.882329,0.833333
1003.704494,50,50,0,457.650652,5,1,3389.03546,0
1094.300448,1967.86,558.69,1409.17,0,0,140,1413.122627,0
1467.162166,1313.26,0,1313.26,0,0,28,1129.248446,0
1649.276603,0,0,0,253.554601,8,0,574.233323,0
2660.420641,0,0,0,382.272435,2,0,846.397004,0
44.204396,504,0,504,0,0,20,818.64282,0
379.767959,493.5,493.5,0,0,0,3,3308.04995,0.272727
7.066111,133.16,0,133.16,0,0,2,0,0
1051.215365,0,0,0,3700.154118,25,0,3263.474102,0.090909
447.941813,1907.2,0,1907.2,0,0,10,2111.91778,0
1089.528456,0,0,0,76.027194,1,0,371.902953,0
1432.326731,0,0,0,3771.115165,15,0,138.855523,0
97.000375,552.09,95,457.09,0,0,13,601.430928,0.083333
5.016768,284.13,0,284.13,0,0,11,274.729879,0
238.962984,2402.64,537.21,1865.43,0,0,48,2022.102581,1
0,174.12,0,174.12,0,0,12,0,0
4550.397004,548,548,0,660.523355,5,7,1158.922139,0
2005.414367,0,0,0,510.618121,3,0,746.145517,0
2494.774127,250,250,0,2804.350229,7,1,864.527484,0
4623.886448,883.94,741.44,142.5,0,0,15,2790.54214,0
1945.906455,1650.52,0,1650.52,1025.434108,2,21,1916.054676,0
2598.802288,0,0,0,185.909531,1,0,773.831303,0
3086.75297,1015.91,293.41,722.5,0,0,23,938.131271,0
46.461265,237.99,237.99,0,0,0,2,543.788113,0
390.55064,1261.99,1141.99,120,0,0,16,18.496532,0
250.060059,2405.97,2182.22,223.75,0,0,36,2105.342196,0.916667
5570.18253,0,0,0,2744.808962,3,0,1748.960475,0
2113.287399,0,0,0,3130.155158,5,0,1927.253932,0
1205.191816,0,0,0,1259.175202,7,0,281.884143,0
2586.357487,0,0,0,256.100571,1,0,658.61387,0
1543.194492,160,160,0,2956.595415,4,1,692.776517,0
3677.471434,1,1,0,859.297788,2,1,944.992262,0
203.024867,542.94,0,542.94,0,0,8,955.283993,0
5926.837633,0,0,0,9596.316702,6,0,1599.792795,0
1479.020821,958.73,0,958.73,0,0,30,1187.648889,0
532.805392,59.4,59.4,0,2734.176725,11,1,1502.934235,0.25
36.023577,273.8,273.8,0,0,0,1,174.52575,1
3084.618021,0,0,0,2506.67355,10,0,1003.664133,0
52.575297,282.62,33.62,249,0,0,5,388.872739,0.2
1166.500558,73.8,0,73.8,595.036388,6,4,514.586639,0
1781.739723,2289.92,1584.4,705.52,0,0,37,2065.553347,0
2882.954391,3591.81,2452.56,1139.25,554.07167,2,74,8438.775135,0
4068.162699,3387.47,1938.13,1449.34,0,0,86,1312.481879,0
5432.113514,793.1,793.1,0,6245.023709,15,13,1261.909483,0
24.463674,254.37,0,254.37,0,0,10,206.073166,0.125
202.996947,2338.83,2338.83,0,1959.553078,2,42,6545.07776,0.666667
28.924276,324.6,0,324.6,0,0,12,320.218246,0.833333
7764.210895,90,90,0,4032.071583,13,1,1566.916181,0
1219.914858,0,0,0,442.372527,2,0,540.400104,0
9226.107838,2217.94,990.46,1227.48,3533.146705,5,16,3075.113742,0
689.697644,22.68,0,22.68,0,0,1,906.092735,0
4158.137668,8.4,8.4,0,0,0,12,1001.17541,0
5995.793488,0,0,0,3454.101774,12,0,1868.475426,0
131.260514,1109.91,1109.91,0,0,0,21,2137.485075,1
288.978275,2555.91,694.89,1861.02,0,0,20,12020.18009,1
331.686553,2289.42,1227.08,1062.34,0,0,37,2184.371316,0
1504.334228,565,565,0,0,0,3,2511.315474,0
1928.971964,2061.55,369.55,1692,0,0,30,2200.93868,0
391.385478,0,0,0,0,0,0,192.787345,0
684.658511,184.68,0,184.68,0,0,12,2837.204108,0.4
5.120644,55.55,0,55.55,0,0,1,0,0
1685.020731,0,0,0,243.61411,1,0,559.556519,0
313.87913,2746.84,2170,576.84,0,0,59,2562.579256,0.25
619.974954,1219.39,464.39,755,4473.3497,8,8,4115.217914,0.25
1380.728565,0,0,0,126.637116,3,0,279.782836,0
40.343354,318.79,318.79,0,0,0,2,603.896667,0
147.838347,0,0,0,68.919596,1,0,50.406698,0
69.141919,872.94,137.3,735.64,0,0,24,721.050386,0.6
0.672519,388.54,0,388.54,0,0,5,377.974097,0
4677.021295,1798.66,1364.22,434.44,1569.577102,6,36,1156.783897,0
33.31938,279.56,0,279.56,0,0,8,347.911693,0.285714
1748.310383,0,0,0,157.152652,1,0,538.443435,0
931.674532,2417.91,2303.91,114,3508.775536,9,21,3468.393326,0
1475.871356,826.77,664.21,162.56,0,0,18,1182.627097,0
992.424289,0,0,0,45.026228,1,0,161.400987,0
105.642966,916.46,527.78,388.68,0,0,12,2243.559789,0.444444
1156.813935,251.38,101.28,150.1,506.605228,3,12,2853.276447,0.181818
3797.995726,0,0,0,17278.53864,56,0,15884.69746,0.166667
107.452196,1196.35,945.79,250.56,0,0,37,1597.772035,0.5
4181.216991,1443.33,1443.33,0,0,0,1,1027.149996,0
162.94835,400,400,0,0,0,1,137.20573,0
2382.328208,899.58,413.28,486.3,450.252732,4,34,850.186851,0
55.707056,1224.99,0,1224.99,0,0,26,1130.359054,1
902.491328,0,0,0,3936.354616,5,0,3633.579097,0.181818
1599.306976,112.57,112.57,0,70.564078,1,3,595.55337,0
970.322769,0,0,0,2034.69483,14,0,1373.649725,0.083333
5815.890916,1245.33,1245.33,0,2697.454999,10,18,1287.745322,0
1738.377115,140.2,140.2,0,0,0,12,432.72779,0
21.311946,3618.19,2804.79,813.4,0,0,40,3570.597218,1
462.916347,270.97,107.15,163.82,0,0,7,1293.523382,0.083333
1281.276331,792.14,703.58,88.56,0,0,18,397.388693,0
632.807858,453.91,318.91,135,927.939586,8,8,350.387978,0
2463.60548,654,300,354,0,0,17,1149.733036,0
1236.635476,540,540,0,0,0,9,2136.389192,0.090909
1563.48528,1910.13,1852.06,58.07,0,0,35,5142.624134,0.111111
6877.284986,687.97,542.97,145,3406.90934,12,11,2358.946309,0
598.423093,5835.57,3974.7,1860.87,0,0,53,6083.426724,0.916667
955.415962,1060,1060,0,0,0,1,189.106448,0
847.191896,11507.4,5904.78,5602.62,0,0,148,10414.467,0.833333
44.174721,290,0,290,0,0,9,326.635918,0.111111
7820.331303,80,80,0,1147.891529,3,1,1963.299182,0
937.276757,45.65,45.65,0,19.995297,1,1,335.809644,0
776.255666,6842.23,4938.13,1904.1,0,0,112,5588.683151,0.5
815.832195,211.22,83,128.22,3214.78962,23,6,1664.863771,0
4939.64603,470.54,139.38,331.16,8753.243163,39,14,11721.86573,0.083333
1053.59473,1450,1450,0,0,0,1,397.090516,0
1877.424948,170.07,118.2,51.87,0,0,2,248.81801,0
8.928211,105.78,105.78,0,0,0,6,199.171196,0.5
2139.919711,330.89,71.4,259.49,2649.967098,18,7,703.005516,0
137.909416,897.42,684.12,213.3,0,0,27,965.182597,0.083333
1301.549278,0,0,0,72.681585,1,0,317.211622,0
287.140554,316.78,0,316.78,0,0,15,1308.806298,0
26.621291,426.83,426.83,0,0,0,5,195.490843,0
6887.915143,4340.42,3608.17,732.25,7028.901031,29,59,16616.23528,0.083333
740.382347,1672.35,1571.35,101,310.806852,3,15,1437.155317,0
2719.526277,448.07,448.07,0,3474.764847,4,7,3537.693441,0.083333
9.75539,219.37,219.37,0,0,0,12,216.850592,0.25
1689.319684,724.83,0,724.83,0,0,7,1462.037592,0
62.053779,29.6,29.6,0,838.60032,2,1,1576.039085,0.166667
1417.474456,144.49,144.49,0,0,0,6,348.50421,0
1613.321542,252,252,0,0,0,3,833.515706,0
392.194003,788.14,788.14,0,0,0,2,1041.707049,0
936.041324,1141.24,999.08,142.16,0,0,12,1225.983876,0
527.761784,2702.57,1942.77,759.8,0,0,32,1942.140315,0.083333
1283.402142,1286.34,0,1286.34,0,0,35,1470.711716,0
5355.922523,2469.28,905.98,1563.3,5839.680075,27,33,1226.857482,0
15.236618,161.5,161.5,0,0,0,1,912.737392,0
153.003135,96.2,0,96.2,0,0,10,326.168469,0
248.200613,2329.12,1567.22,761.9,0,0,31,812.097275,0.166667
1466.91925,0,0,0,37.691257,2,0,323.642185,0
1777.056105,1083.12,0,1083.12,0,0,24,383.231247,0
475.171266,1155.4,1155.4,0,0,0,1,1264.974166,0
1117.683394,45.65,45.65,0,0,0,1,287.581425,0
6891.424677,4399.07,3705.13,693.94,1838.093797,4,80,1834.501318,0
14.68344,67.44,67.44,0,0,0,1,82.000743,0
1475.973063,181.63,181.63,0,2252.747969,17,13,2588.459613,0.083333
986.583117,0,0,0,1350.155793,1,0,276.229102,0
955.41412,0,0,0,1145.252721,4,0,1402.659723,0
447.808002,1593.29,214.2,1379.09,0,0,36,1660.750541,0
3304.423662,0,0,0,1270.287892,9,0,1026.076088,0
1135.629139,398.64,0,398.64,0,0,12,364.300862,0
933.150722,0,0,0,1374.764359,1,0,360.729411,0
1055.369866,0,0,0,3776.644822,2,0,2924.470714,0
5897.491823,0,0,0,3318.487381,8,0,1417.970244,0
0,176.03,176.03,0,0,0,1,0,0
21.377711,312.1,0,312.1,0,0,7,497.127166,1
4920.036231,1562.43,249.24,1313.19,0,0,42,1851.996908,0
4071.792166,1721.66,551.17,1170.49,0,0,27,1065.894938,0
1138.534442,8665.38,6120.4,2544.98,0,0,104,8216.880805,0.166667
1158.67621,1036.68,150,886.68,1789.779133,11,22,2790.066228,0
2093.844656,0,0,0,1307.898095,2,0,470.841807,0
299.464702,1439.49,593,846.49,0,0,31,1323.74446,0
21.928045,190.45,190.45,0,49.196465,1,2,155.609598,0
657.223335,1151.91,615.85,536.06,442.688396,2,13,632.225833,0.2
74.34204,724.52,200,524.52,0,0,13,529.362717,0.916667
2664.700424,715.51,109,606.51,494.573662,1,11,918.003032,0
900.482738,0,0,0,77.012362,1,0,197.631228,0
1146.202492,0,0,0,58.697369,3,0,290.331406,0
9.72453,158.34,0,158.34,0,0,4,182.175514,0.363636
3037.608728,173.48,173.48,0,382.582455,6,3,869.253948,0
25.184241,0,0,0,519.538738,5,0,2161.530837,1
1100.941072,117.32,117.32,0,5573.767921,7,3,4017.742718,0.111111
64.078171,1049,0,1049,0,0,14,1072.021707,0.727273
1.059425,23.91,23.91,0,0,0,4,31.845894,0.111111
1095.041551,1132.36,377.44,754.92,0,0,43,410.973222,0
234.700486,82,82,0,0,0,2,350.773984,0
7156.345546,0,0,0,2506.083985,6,0,3447.733455,0
1435.703308,664.61,45.7,618.91,945.736707,3,15,453.692206,0
325.024091,2251.62,1964.05,287.57,141.021854,1,20,2258.1657,0.888889
4395.237251,2514.3,985.11,1529.19,0,0,32,2095.014385,0
25.379719,179,0,179,0,0,6,308.793382,0
400.69973,3108.01,0,3108.01,0,0,16,3166.91554,0.545455
3044.269636,93.31,93.31,0,789.697144,2,1,670.719989,0
435.905875,2877.09,1561.04,1316.05,204.935422,2,51,2975.275558,0
5257.807308,2331.68,1088.04,1243.64,10291.12574,10,34,2543.033209,0
3860.238072,11.41,11.41,0,0,0,2,7280.584479,0.083333
1514.750841,3873.5,2642.14,1231.36,2306.919698,6,50,3729.948989,0
6509.334652,538.51,538.51,0,7232.069823,20,4,1355.948713,0
3338.863375,775,365,410,0,0,8,920.748289,0
3281.958491,398.08,0,398.08,6694.105562,20,9,8092.781701,0.083333
5932.367808,0,0,0,4253.311089,10,0,2657.196453,0
994.367302,0,0,0,4058.539188,15,0,168.100048,0
5925.120611,1763.89,258.43,1505.46,0,0,195,2557.841292,0
162.54754,405.61,0,405.61,0,0,23,612.674738,0
1070.486185,818.64,0,818.64,0,0,24,976.831849,0
4059.211725,0,0,0,4524.312762,4,0,3246.575307,0
8356.277203,983.24,983.24,0,2329.181013,7,4,3468.13596,0
929.115076,611.71,591.71,20,0,0,11,1019.527645,0
2159.370933,627.23,493.48,133.75,1055.558646,3,17,1030.373212,0
4523.499003,0,0,0,966.297398,2,0,1348.018275,0
753.703481,0,0,0,899.346012,2,0,1065.666403,0.083333
3778.609797,878.29,631.27,247.02,0,0,13,883.744982,0
947.457151,1787.83,126.24,1661.59,458.961661,1,61,574.055852,0.166667
606.323282,299.9,299.9,0,0,0,3,502.64224,0
73.379518,875.38,0,875.38,0,0,16,688.546903,0.75
516.49276,380,380,0,1004.279993,11,6,415.924157,0
906.107168,2354.06,215.87,2138.19,0,0,51,2230.320729,0
2220.063789,2530.12,2530.12,0,157.109678,3,85,3275.790625,0
15532.33972,1168.75,0,1168.75,3183.037625,5,11,3906.738592,0
205.123752,2066.08,1245.3,820.78,0,0,41,2597.718416,0.916667
788.257316,9113.78,6138.57,2975.21,0,0,128,7035.994095,1
1073.370435,824.77,377.81,446.96,1214.495468,6,25,534.728641,0
1381.753281,0,0,0,648.228793,1,0,3112.377295,0
405.162601,0,0,0,4679.312402,8,0,8946.495566,0.75
372.924756,462.7,162.7,300,0,0,7,1193.383862,0.181818
55.681483,462.99,0,462.99,0,0,12,519.307161,1
2092.855291,1624.05,1205.75,418.3,0,0,13,3794.796448,0.083333
556.912886,0,0,0,972.223685,1,0,1968.065171,0.083333
6.121105,233.9,233.9,0,0,0,5,33.010201,0
19.112841,504.2,0,504.2,0,0,20,476.370018,0.727273
7803.470739,7184.73,6519.19,665.54,0,0,78,2250.502094,0
5274.508501,324.96,0,324.96,1392.925291,5,12,938.073283,0
1887.061349,0,0,0,93.437109,3,0,411.517239,0
152.227891,946,536,410,0,0,18,804.255916,0.2
1193.351573,0,0,0,1433.85482,4,0,164.003621,0
2544.036536,0,0,0,107.710567,1,0,1064.575065,0
63.064197,1176.93,0,1176.93,0,0,23,1319.009967,0.363636
3.29042,225.6,0,225.6,0,0,12,268.500244,0.090909
182.959331,847.88,0,847.88,0,0,11,757.48839,0.166667
5082.971064,1893.89,1543.89,350,970.708796,1,27,1607.021526,0
2817.403474,1878.54,1198.89,679.65,1154.965664,8,14,3185.017063,0
320.35306,2542.61,696.08,1846.53,0,0,27,3158.530331,0.5
2801.239086,0,0,0,7216.489768,9,0,696.538922,0
126.289657,366.68,0,366.68,175.284005,2,4,679.431948,0.181818
7985.621826,123.24,123.24,0,7949.596045,32,2,9438.180272,0
1084.131331,803.22,0,803.22,901.628291,3,21,866.009167,0
5520.201751,0,0,0,6218.171457,23,0,5878.42845,0
109.594389,177,177,0,0,0,1,170.47103,0
2416.771489,4201.13,3802.21,398.92,3306.574157,11,82,6091.906636,0.2
5701.848812,1126.68,1033.6,93.08,1831.160025,5,20,1382.179262,0
2866.054641,0,0,0,236.955668,4,0,714.738754,0
1352.301367,263.04,263.04,0,1460.777849,3,1,4228.186416,0.090909
495.069704,2610.3,902.6,1707.7,0,0,34,2217.869091,0.25
1299.93337,0,0,0,916.37094,2,0,303.052882,0
3020.900667,0,0,0,3417.227455,9,0,1171.807751,0
608.752081,5446.88,3466.22,1980.66,0,0,45,5623.305898,1
4587.892398,140.6,140.6,0,953.934018,3,2,1151.202909,0
4005.344926,9134.26,2002.9,7131.36,0,0,65,3579.298838,0
534.75165,3044.6,3044.6,0,684.269093,1,2,8987.534163,0.333333
34.387537,153.18,61.9,91.28,0,0,11,99.085409,0
11964.83264,1175.35,1031.85,143.5,2271.555171,11,19,2949.673416,0
1553.505165,522,0,522,0,0,14,472.580919,0
10.106017,1160.66,34.9,1125.76,0,0,37,1152.518504,0.111111
397.003171,3042.08,1419.07,1623.01,0,0,98,2764.893686,0.333333
611.561026,765,765,0,0,0,1,204.464151,0
4840.545574,1595.93,1595.93,0,4359.32575,17,25,905.844846,0.090909
0,313.89,0,313.89,0,0,19,0,0
1176.992085,890,400,490,0,0,7,640.607666,0
47.107274,2226.06,0,2226.06,0,0,14,2507.587709,0.3
289.529643,110,110,0,1134.891542,7,1,697.009124,0
2689.040221,0,0,0,2928.671045,2,0,854.431761,0
14.871714,62.7,62.7,0,0,0,1,125.780361,0
35.360897,587.34,0,587.34,0,0,14,549.036894,0.888889
1902.665938,4666.51,4464.76,201.75,4120.44084,10,46,6153.484827,0
17.026818,453.24,0,453.24,0,0,12,435.997908,0.25
229.540732,694.91,37.5,657.41,0,0,15,1016.090423,0.083333
186.706199,868,0,868,0,0,6,618.964215,0
1264.152747,2358.28,2171.8,186.48,144.017573,2,28,1175.753031,0.166667
160.15008,1639.97,971.97,668,0,0,20,1579.491353,0.916667
12856.15251,775.42,649.42,126,7362.379262,11,16,2885.335197,0
3034.686119,0,0,0,370.098258,2,0,91.692752,0
2537.257188,0,0,0,557.526465,2,0,933.01991,0
2376.483239,858.5,858.5,0,356.570057,3,13,748.290167,0
3625.207579,0,0,0,1274.199991,1,0,1009.287105,0
3904.008546,600,0,600,1433.189324,6,6,1154.910275,0
59.263479,300.68,0,300.68,0,0,1,3142.651675,0
1114.56327,0,0,0,298.659126,1,0,3842.787673,0.111111
1128.717636,55.69,55.69,0,56.453676,1,3,266.286419,0
451.905949,4468.71,3870.15,598.56,0,0,53,4009.961094,1
6074.986862,1000,1000,0,4360.872498,7,1,1365.324882,0
3490.186741,816,638.91,177.09,0,0,15,947.039165,0
1368.99507,521.31,140,381.31,0,0,20,616.095965,0
60.52124,469,0,469,0,0,6,541.359082,0.833333
1961.322415,476.16,0,476.16,0,0,48,791.091826,0
4153.477506,561.25,375.25,186,1222.725542,15,4,1854.156679,0
22.523964,346.3,0,346.3,0,0,7,340.376582,1
7593.590618,0,0,0,3843.962731,2,0,1534.809766,0
46.054436,812.97,598.09,214.88,0,0,24,1314.537349,1
8771.507851,1082.98,497.08,585.9,4504.545269,26,26,1964.195588,0
3008.66367,1137.62,659.62,478,3116.44095,12,16,536.091856,0
215.213174,2326.52,136.8,2189.72,0,0,75,2374.80576,0.833333
96.155647,1070.73,432.8,637.93,0,0,27,1229.025203,1
1101.656754,1398.21,1243.5,154.71,0,0,16,257.24454,0
4779.786334,1470.24,882.78,587.46,4962.936839,33,29,4760.677367,0
765.880394,0,0,0,1966.812413,1,0,2953.858729,0.181818
4705.294706,0,0,0,9894.067335,30,0,8778.87795,0
2008.461205,0,0,0,2436.107429,4,0,3092.937061,0.083333
2856.16815,29.5,29.5,0,103.141056,4,1,508.056466,0
198.12512,0,0,0,973.656086,5,0,253.475631,0.083333
27.851354,262.71,0,262.71,0,0,7,404.572322,0.8
1487.657507,4115.98,3975.98,140,0,0,31,3922.394684,0.083333
10915.55075,0,0,0,23130.82106,23,0,18341.95467,0
107.944741,118.16,118.16,0,472.818286,1,2,192.781455,0.25
117.777688,853.3,853.3,0,0,0,3,851.921672,0
862.481024,2267.38,1674.75,592.63,282.991201,2,41,3644.186477,0.333333
7.153512,104.95,0,104.95,0,0,4,271.567821,0
48.242289,470.69,57,413.69,0,0,5,746.951133,0.416667
490.368785,932.03,231.87,700.16,987.069944,1,5,3170.370677,0.083333
1848.248809,307.12,307.12,0,0,0,2,3421.846931,0
1417.979193,0,0,0,97.106059,4,0,201.425194,0
510.504804,57,57,0,10239.08859,6,1,15043.66508,0.142857
339.294514,2601.6,0,2601.6,0,0,12,2582.18354,0.909091
5151.912071,0,0,0,2873.077058,4,0,1362.424363,0
1203.464556,440,0,440,1472.061257,3,4,584.787421,0
6437.92423,716.76,54.46,662.3,2365.445125,10,33,1364.331914,0
407.177714,4236.36,2325.16,1911.2,0,0,29,3746.674803,1
3929.705042,935.71,0,935.71,5093.44832,3,34,6409.769007,0
6909.058266,473.51,70,403.51,1031.583943,4,11,1593.897063,0
1054.905969,885.44,0,885.44,0,0,111,1057.25415,0
3664.282588,493.34,260,233.34,0,0,6,1050.91005,0
6443.077147,2155.13,1325.34,829.79,1650.039631,17,75,9689.602075,0
4570.04875,888.98,888.98,0,1825.929322,2,7,1179.34586,0
3573.583803,2513.46,2513.46,0,6181.23369,12,6,4776.370808,0
96.699394,1475.23,1475.23,0,0,0,14,1595.023315,0
4968.771623,3441.3,2416.7,1024.6,0,0,26,1385.717858,0
