order_id,region_id,city,courier_id,lng,lat,aoi_id,aoi_type,accept_time,accept_gps_time,accept_gps_lng,accept_gps_lat,delivery_time,delivery_gps_time,delivery_gps_lng,delivery_gps_lat,ds
990469,10,Chongqing,73,108.68389,30.94072,9136,14,10-23 09:32:00,10-23 09:32:00,108.71828,30.95592,10-23 11:40:00,10-23 11:40:00,108.6838,30.94092,1023
1632354,10,Chongqing,73,108.69687,30.94111,9136,14,06-22 08:48:00,06-22 08:48:00,108.71805,30.95634,06-22 14:46:00,06-22 14:46:00,108.68405,30.94057,622
2831651,10,Chongqing,73,108.69699,30.94129,9136,14,05-07 09:06:00,05-07 09:06:00,108.72265,30.95721,05-07 12:35:00,05-07 12:35:00,108.69684,30.94108,507
3690586,10,Chongqing,73,108.69706,30.94123,9136,14,06-01 11:33:00,06-01 11:33:00,108.71793,30.95636,06-01 15:56:00,06-01 15:56:00,108.68938,30.95143,601
4236730,10,Chongqing,73,108.69052,30.9417,9136,14,07-18 09:25:00,07-18 09:25:00,108.71809,30.95622,07-18 11:14:00,07-18 11:14:00,108.68669,30.93876,718
4468531,10,Chongqing,73,108.69608,30.94101,9136,14,06-30 08:49:00,06-30 08:49:00,108.71803,30.95636,06-30 10:12:00,06-30 10:12:00,108.69225,30.94052,630
1586421,10,Chongqing,73,108.69651,30.94128,9136,14,10-25 09:56:00,10-25 09:56:00,108.71818,30.95599,10-25 16:05:00,10-25 16:05:00,108.69633,30.94091,1025
548723,10,Chongqing,73,108.69601,30.9411,9136,14,09-12 08:48:00,09-12 08:48:00,108.71815,30.95586,09-12 10:53:00,09-12 10:53:00,108.69599,30.94087,912
471236,10,Chongqing,73,108.68619,30.94146,9136,14,09-10 09:06:00,09-10 09:06:00,108.71828,30.95599,09-10 11:21:00,09-10 11:21:00,108.68611,30.9414,910
2301168,10,Chongqing,73,108.69174,30.94093,9136,14,07-06 08:37:00,07-06 08:37:00,108.71791,30.95629,07-06 09:55:00,07-06 09:55:00,108.69197,30.94078,706
2457638,10,Chongqing,73,108.69601,30.94102,9136,14,06-08 09:32:00,06-08 09:32:00,108.71795,30.95623,06-08 11:59:00,06-08 11:59:00,108.69111,30.94114,608
2885383,10,Chongqing,73,108.68606,30.94159,9136,14,09-11 10:02:00,09-11 10:02:00,108.71815,30.95593,09-11 12:39:00,09-11 12:39:00,108.68491,30.94106,911
491042,10,Chongqing,1635,108.6853,30.94125,9136,14,10-13 09:25:00,10-13 09:25:00,108.71823,30.95595,10-13 12:01:00,10-13 12:01:00,108.69975,30.93349,1013
261388,10,Chongqing,1326,108.71411,31.37392,9148,14,10-16 09:48:00,10-16 09:48:00,108.71811,30.95594,10-17 08:20:00,10-17 08:20:00,108.71427,31.37399,1016
954995,10,Chongqing,1326,108.71416,31.374,9148,14,10-29 10:13:00,10-29 10:13:00,108.71822,30.95591,10-30 09:51:00,10-30 09:51:00,108.71411,31.37397,1029
59270,10,Chongqing,1326,108.71235,31.37558,9148,14,10-11 09:34:00,10-11 09:34:00,108.71813,30.95597,10-12 17:53:00,10-12 17:53:00,108.71224,31.37553,1011
3015289,10,Chongqing,1326,108.71399,31.37325,9148,14,10-16 09:48:00,10-16 09:48:00,108.71817,30.95583,10-17 07:48:00,10-17 07:48:00,108.71391,31.37332,1016
2025922,10,Chongqing,73,108.69906,30.94026,9317,14,10-22 10:21:00,10-22 10:21:00,108.71826,30.95598,10-22 12:46:00,10-22 12:46:00,108.69903,30.94038,1022
4290279,10,Chongqing,73,108.6987,30.93996,9317,14,09-09 09:19:00,09-09 09:19:00,108.71801,30.9563,09-09 15:33:00,09-09 15:33:00,108.684,30.93709,909
1570130,10,Chongqing,73,108.69897,30.94015,9317,14,08-18 08:50:00,08-18 08:50:00,108.71806,30.95624,08-18 10:40:00,08-18 10:40:00,108.695,30.93935,818
4340822,10,Chongqing,73,108.70035,30.9399,9317,14,08-11 09:10:00,08-11 09:10:00,108.71804,30.95636,08-11 11:55:00,08-11 11:55:00,108.69883,30.9389,811
1039981,10,Chongqing,73,108.7016,30.94034,9317,14,10-26 10:01:00,10-26 10:01:00,108.71823,30.95592,10-26 11:41:00,10-26 11:41:00,108.70231,30.94031,1026
2404579,10,Chongqing,73,108.7011,30.94096,9317,14,09-16 08:55:00,09-16 08:55:00,108.71821,30.95582,09-16 12:23:00,09-16 12:23:00,108.69066,30.93263,916
3308032,10,Chongqing,73,108.6998,30.94024,9317,14,10-24 09:29:00,10-24 09:29:00,108.71822,30.9559,10-24 10:57:00,10-24 10:57:00,108.70221,30.93716,1024
2847082,10,Chongqing,73,108.69894,30.94027,9317,14,05-12 09:18:00,05-12 09:18:00,108.72269,30.95717,05-12 10:34:00,05-12 10:34:00,108.69911,30.94038,512
3336871,10,Chongqing,73,108.70116,30.94094,9317,14,10-04 08:46:00,10-04 08:46:00,108.71823,30.95595,10-04 10:09:00,10-04 10:09:00,108.69829,30.93846,1004
606108,10,Chongqing,73,108.70109,30.94085,9317,14,10-24 09:31:00,10-24 09:31:00,108.71827,30.95592,10-24 10:38:00,10-24 10:38:00,108.70235,30.94047,1024
2362101,10,Chongqing,73,108.69895,30.93921,9317,14,07-01 08:35:00,07-01 08:35:00,108.71791,30.95629,07-01 10:59:00,07-01 10:59:00,108.69378,30.93977,701
999647,10,Chongqing,73,108.69982,30.94016,9317,14,09-06 08:47:00,09-06 08:47:00,108.71804,30.95629,09-06 10:27:00,09-06 10:27:00,108.70238,30.9372,906
1010680,10,Chongqing,73,108.69919,30.94029,9317,14,09-06 08:44:00,09-06 08:44:00,108.71801,30.95639,09-06 10:44:00,09-06 10:44:00,108.6989,30.94018,906
2501360,10,Chongqing,73,108.70106,30.94091,9317,14,07-10 08:43:00,07-10 08:43:00,108.71798,30.95621,07-10 09:53:00,07-10 09:53:00,108.7014,30.94074,710
3533717,10,Chongqing,73,108.70025,30.93999,9317,14,10-25 09:51:00,10-25 09:51:00,108.71822,30.95591,10-25 13:29:00,10-25 13:29:00,108.69888,30.93899,1025
1642647,10,Chongqing,73,108.70069,30.94101,9317,14,10-26 09:55:00,10-26 09:55:00,108.71817,30.95589,10-26 11:29:00,10-26 11:29:00,108.70068,30.94077,1026
507565,10,Chongqing,73,108.69898,30.94022,9317,14,08-15 08:45:00,08-15 08:45:00,108.71808,30.95623,08-15 10:24:00,08-15 10:24:00,108.6883,30.94208,815
141074,10,Chongqing,73,108.69877,30.93997,9317,14,09-26 08:33:00,09-26 08:33:00,108.7182,30.95581,09-26 10:14:00,09-26 10:14:00,108.6987,30.93997,926
2873908,10,Chongqing,73,108.69907,30.93931,9317,14,09-18 08:29:00,09-18 08:29:00,108.71828,30.95589,09-18 12:04:00,09-18 12:04:00,108.69871,30.93931,918
2682088,10,Chongqing,73,108.70082,30.94038,9317,14,07-09 09:28:00,07-09 09:28:00,108.71799,30.95636,07-09 11:37:00,07-09 11:37:00,108.70079,30.94028,709
1985574,10,Chongqing,73,108.69984,30.94011,9317,14,09-11 10:08:00,09-11 10:08:00,108.71829,30.95587,09-11 12:09:00,09-11 12:09:00,108.70052,30.93944,911
1215089,10,Chongqing,73,108.6998,30.94018,9317,14,10-25 09:40:00,10-25 09:40:00,108.71815,30.95594,10-25 13:20:00,10-25 13:20:00,108.70161,30.94013,1025
3074332,10,Chongqing,73,108.69869,30.93939,9317,14,10-09 08:52:00,10-09 08:52:00,108.71817,30.95585,10-09 10:30:00,10-09 10:30:00,108.70711,30.9385,1009
4216676,10,Chongqing,73,108.69869,30.93937,9317,14,09-07 08:52:00,09-07 08:52:00,108.71801,30.95634,09-07 09:59:00,09-07 09:59:00,108.70674,30.9386,907
3437060,10,Chongqing,73,108.69893,30.93935,9317,14,09-24 09:06:00,09-24 09:06:00,108.71821,30.95589,09-24 12:14:00,09-24 12:14:00,108.69736,30.9394,924
1998094,10,Chongqing,73,108.69893,30.94011,9317,14,10-23 09:17:00,10-23 09:17:00,108.71815,30.95591,10-23 11:15:00,10-23 11:15:00,108.69898,30.94023,1023
1541321,10,Chongqing,1390,108.71299,30.91888,9561,13,07-07 08:52:00,07-07 08:52:00,108.71807,30.95624,07-07 11:26:00,07-07 11:26:00,108.70548,30.92094,707
335489,10,Chongqing,1909,108.69379,31.23598,9812,14,10-13 10:45:00,10-13 10:45:00,108.71824,30.95586,10-13 17:44:00,10-13 17:44:00,108.69388,31.23609,1013
3712011,10,Chongqing,1390,108.72541,30.92269,9940,14,06-14 09:04:00,06-14 09:04:00,108.71794,30.95631,06-14 10:28:00,06-14 10:28:00,108.72232,30.92065,614
1438130,10,Chongqing,1064,108.62518,31.16995,9973,14,07-11 10:08:00,07-11 10:08:00,108.71806,30.95628,07-13 14:31:00,07-13 14:31:00,108.62516,31.17009,711
2410198,10,Chongqing,1635,108.70217,30.9299,10076,14,10-03 08:41:00,10-03 08:41:00,108.71827,30.95585,10-03 10:51:00,10-03 10:51:00,108.70183,30.92981,1003
244702,10,Chongqing,1635,108.70197,30.93092,10076,14,10-22 10:18:00,10-22 10:18:00,108.71817,30.95593,10-22 13:22:00,10-22 13:22:00,108.70169,30.93113,1022
1430720,10,Chongqing,1635,108.70181,30.92952,10076,14,09-08 09:12:00,09-08 09:12:00,108.71792,30.95638,09-08 12:26:00,09-08 12:26:00,108.70147,30.92889,908
2361115,10,Chongqing,1635,108.70248,30.93156,10076,14,07-30 08:33:00,07-30 08:33:00,108.718,30.95623,07-30 10:45:00,07-30 10:45:00,108.70239,30.93175,730
2891997,10,Chongqing,1635,108.70197,30.93088,10076,14,10-24 09:18:00,10-24 09:18:00,108.71815,30.95589,10-24 12:13:00,10-24 12:13:00,108.70161,30.93115,1024
2422730,10,Chongqing,1635,108.70236,30.9311,10076,14,10-13 09:17:00,10-13 09:17:00,108.71823,30.95597,10-13 12:26:00,10-13 12:26:00,108.7026,30.93114,1013
2237126,10,Chongqing,1635,108.70185,30.93135,10076,14,06-23 08:36:00,06-23 08:36:00,108.71791,30.95635,06-23 10:45:00,06-23 10:45:00,108.70075,30.93153,623
1055888,10,Chongqing,1635,108.70239,30.93108,10076,14,07-30 08:37:00,07-30 08:37:00,108.71806,30.95639,07-30 10:50:00,07-30 10:50:00,108.70238,30.93123,730
3965187,10,Chongqing,1635,108.70204,30.92935,10076,14,10-01 08:45:00,10-01 08:45:00,108.71824,30.95594,10-01 10:26:00,10-01 10:26:00,108.70183,30.92931,1001
1099850,10,Chongqing,1635,108.70232,30.92918,10076,14,07-13 08:26:00,07-13 08:26:00,108.71792,30.95626,07-13 11:41:00,07-13 11:41:00,108.70186,30.92931,713
938436,10,Chongqing,1635,108.70182,30.93136,10076,14,08-26 09:06:00,08-26 09:06:00,108.71802,30.95621,08-26 11:21:00,08-26 11:21:00,108.70165,30.93138,826
2527112,10,Chongqing,1635,108.70199,30.93145,10076,14,10-18 08:46:00,10-18 08:46:00,108.71823,30.95589,10-18 11:56:00,10-18 11:56:00,108.70162,30.93153,1018
952565,10,Chongqing,1635,108.7023,30.93114,10076,14,08-14 08:38:00,08-14 08:38:00,108.71792,30.95636,08-14 10:44:00,08-14 10:44:00,108.70221,30.93118,814
2453888,10,Chongqing,1635,108.70222,30.93109,10076,14,07-21 08:47:00,07-21 08:47:00,108.71809,30.95635,07-21 11:27:00,07-21 11:27:00,108.70216,30.93127,721
4411514,10,Chongqing,1635,108.70213,30.92987,10076,14,10-14 08:46:00,10-14 08:46:00,108.71817,30.95587,10-14 10:52:00,10-14 10:52:00,108.70192,30.93002,1014
4082823,10,Chongqing,1635,108.70217,30.92921,10076,14,06-30 08:45:00,06-30 08:45:00,108.71792,30.95622,06-30 10:18:00,06-30 10:18:00,108.70189,30.92926,630
4272147,10,Chongqing,1635,108.70191,30.9306,10076,14,09-27 08:54:00,09-27 08:54:00,108.71812,30.95589,09-27 11:49:00,09-27 11:49:00,108.70189,30.93035,927
2467004,10,Chongqing,1635,108.70187,30.92953,10076,14,09-23 08:59:00,09-23 08:59:00,108.71811,30.95588,09-23 12:06:00,09-23 12:06:00,108.7015,30.92894,923
3564842,10,Chongqing,1635,108.70214,30.92983,10076,14,10-31 09:33:00,10-31 09:33:00,108.71824,30.95583,10-31 12:20:00,10-31 12:20:00,108.70154,30.92886,1031
2204361,10,Chongqing,1635,108.70215,30.93183,10076,14,10-18 08:52:00,10-18 08:52:00,108.71815,30.95599,10-18 11:22:00,10-18 11:22:00,108.69976,30.93324,1018
1993078,10,Chongqing,1635,108.70216,30.92988,10076,14,09-07 08:53:00,09-07 08:53:00,108.71798,30.95636,09-07 10:50:00,09-07 10:50:00,108.70193,30.9298,907
1237737,10,Chongqing,1635,108.70192,30.93107,10076,14,10-25 10:00:00,10-25 10:00:00,108.71821,30.95587,10-25 12:59:00,10-25 12:59:00,108.70184,30.93065,1025
4082192,10,Chongqing,1635,108.70208,30.93083,10076,14,10-26 09:48:00,10-26 09:48:00,108.71821,30.95596,10-26 12:17:00,10-26 12:17:00,108.70186,30.93069,1026
3523770,10,Chongqing,1635,108.70198,30.93093,10076,14,10-28 10:08:00,10-28 10:08:00,108.71828,30.95593,10-28 13:30:00,10-28 13:30:00,108.7022,30.93078,1028
3636229,10,Chongqing,1635,108.70197,30.92881,10076,14,10-28 10:09:00,10-28 10:09:00,108.71823,30.95593,10-28 13:17:00,10-28 13:17:00,108.70182,30.9287,1028
1206025,10,Chongqing,1635,108.7019,30.93063,10076,14,07-13 08:43:00,07-13 08:43:00,108.71792,30.95629,07-13 11:48:00,07-13 11:48:00,108.70196,30.93025,713
141860,10,Chongqing,1635,108.70307,30.92947,10076,14,10-22 10:17:00,10-22 10:17:00,108.71829,30.95598,10-22 15:18:00,10-22 15:18:00,108.71618,30.93009,1022
543685,10,Chongqing,1326,109.04328,31.08136,10458,14,07-10 08:38:00,07-10 08:38:00,108.71808,30.9563,07-11 15:33:00,07-11 15:33:00,109.04322,31.08133,710
4360196,10,Chongqing,1326,108.72925,31.32002,10506,14,06-04 09:48:00,06-04 09:48:00,108.71798,30.95623,06-07 16:48:00,06-07 16:48:00,108.72246,30.95723,604
999440,10,Chongqing,1064,108.62588,31.17014,10639,14,09-25 09:39:00,09-25 09:39:00,108.71811,30.95595,09-27 16:31:00,09-27 16:31:00,108.62581,31.17013,925
3115498,10,Chongqing,1064,108.62495,31.16964,10639,14,09-16 09:29:00,09-16 09:29:00,108.71822,30.95589,09-18 17:00:00,09-18 17:00:00,108.62493,31.1697,916
3696132,10,Chongqing,1064,108.62587,31.1702,10639,14,10-18 10:26:00,10-18 10:26:00,108.71828,30.95593,10-20 15:25:00,10-20 15:25:00,108.62589,31.1702,1018
153004,10,Chongqing,1064,108.62577,31.17008,10639,14,08-13 09:41:00,08-13 09:41:00,108.71809,30.95625,08-16 16:21:00,08-16 16:21:00,108.62572,31.17008,813
1607262,10,Chongqing,1064,108.62497,31.1697,10639,14,06-19 10:32:00,06-19 10:32:00,108.71797,30.95632,06-22 14:59:00,06-22 14:59:00,108.62498,31.16973,619
1145261,10,Chongqing,1064,108.62484,31.16975,10639,14,10-05 10:14:00,10-05 10:14:00,108.7182,30.9559,10-07 16:37:00,10-07 16:37:00,108.62481,31.16971,1005
3750884,10,Chongqing,1064,108.6259,31.17028,10639,14,07-29 10:32:00,07-29 10:32:00,108.71805,30.95627,07-31 16:41:00,07-31 16:41:00,108.6259,31.17029,729
1789002,10,Chongqing,1326,108.75307,30.86333,10756,14,10-02 10:08:00,10-02 10:08:00,108.71827,30.95586,10-04 16:57:00,10-04 16:57:00,108.75302,30.8634,1002
4038121,10,Chongqing,1326,109.0737,30.93361,10914,14,08-28 09:20:00,08-28 09:20:00,108.71809,30.95637,08-30 15:10:00,08-30 15:10:00,109.07363,30.93378,828
3660017,10,Chongqing,1390,108.72553,30.91991,10981,1,07-16 09:30:00,07-16 09:30:00,108.71804,30.95625,07-16 10:58:00,07-16 10:58:00,108.72563,30.92049,716
1034887,10,Chongqing,1390,108.72548,30.92009,10981,1,10-29 09:13:00,10-29 09:13:00,108.71823,30.95589,10-29 10:40:00,10-29 10:40:00,108.7256,30.91995,1029
3796660,10,Chongqing,1390,108.72519,30.91994,10981,1,05-01 09:02:00,05-01 09:02:00,108.72257,30.95718,05-01 17:21:00,05-01 17:21:00,108.7096,30.92473,501
1367699,10,Chongqing,1390,108.72549,30.92009,10981,1,10-23 09:21:00,10-23 09:21:00,108.7182,30.95594,10-23 10:53:00,10-23 10:53:00,108.72568,30.92038,1023
2339579,10,Chongqing,1390,108.72519,30.91962,10981,1,05-16 09:03:00,05-16 09:03:00,108.71806,30.95626,05-16 10:49:00,05-16 10:49:00,108.72535,30.91941,516
175010,10,Chongqing,1390,108.7255,30.91991,10981,1,10-16 08:50:00,10-16 08:50:00,108.71829,30.9559,10-16 10:47:00,10-16 10:47:00,108.72557,30.92035,1016
3944617,10,Chongqing,1390,108.72551,30.91993,10981,1,08-22 08:56:00,08-22 08:56:00,108.71802,30.95622,08-22 10:11:00,08-22 10:11:00,108.72534,30.92006,822
4027921,10,Chongqing,1390,108.72547,30.92004,10981,1,07-25 08:29:00,07-25 08:29:00,108.71805,30.95635,07-25 09:42:00,07-25 09:42:00,108.72547,30.92011,725
2833244,10,Chongqing,1390,108.72527,30.91964,10981,1,05-17 09:35:00,05-17 09:35:00,108.71799,30.9563,05-17 10:43:00,05-17 10:43:00,108.72529,30.91944,517
1201531,10,Chongqing,1390,108.72552,30.92008,10981,1,09-15 08:26:00,09-15 08:26:00,108.71828,30.95595,09-15 10:08:00,09-15 10:08:00,108.72561,30.92028,915
2665519,10,Chongqing,1390,108.72559,30.92008,10981,1,07-07 08:53:00,07-07 08:53:00,108.71791,30.9563,07-07 09:42:00,07-07 09:42:00,108.72554,30.92031,707
1674269,10,Chongqing,1390,108.72498,30.91946,10981,1,10-27 09:42:00,10-27 09:42:00,108.71826,30.95587,10-27 17:05:00,10-27 17:05:00,108.72691,30.91966,1027
1828197,10,Chongqing,1390,108.72546,30.92001,10981,1,10-27 09:44:00,10-27 09:44:00,108.71813,30.9559,10-27 17:16:00,10-27 17:16:00,108.72568,30.92032,1027
3918544,10,Chongqing,1390,108.72544,30.92001,10981,1,10-26 09:57:00,10-26 09:57:00,108.71825,30.95594,10-26 11:14:00,10-26 11:14:00,108.72551,30.91996,1026
495282,10,Chongqing,1868,108.9101,30.84272,11188,14,06-27 09:29:00,06-27 09:29:00,108.71802,30.9563,06-27 20:19:00,06-27 20:19:00,108.86956,30.8056,627
1311308,10,Chongqing,1868,108.91011,30.84269,11188,14,09-22 09:37:00,09-22 09:37:00,108.71826,30.95589,09-22 20:51:00,09-22 20:51:00,108.86953,30.80575,922
1308808,10,Chongqing,1868,108.91007,30.84277,11188,14,10-27 10:41:00,10-27 10:41:00,108.71822,30.95594,10-27 20:39:00,10-27 20:39:00,108.86955,30.80559,1027
503063,10,Chongqing,1326,108.93734,30.97096,11549,14,05-21 09:08:00,05-21 09:08:00,108.71794,30.95637,05-22 16:19:00,05-22 16:19:00,108.72247,30.95715,521
4076072,10,Chongqing,1635,108.90487,30.968,11549,14,10-20 08:24:00,10-20 08:24:00,108.71812,30.95581,10-20 08:59:00,10-20 08:59:00,108.72208,30.95485,1020
1428416,10,Chongqing,1326,108.91751,30.72846,11747,14,05-05 09:03:00,05-05 09:03:00,108.72263,30.95721,05-07 15:50:00,05-07 15:50:00,108.72259,30.95731,505
2657585,10,Chongqing,73,108.71987,30.92667,11824,14,10-24 09:36:00,10-24 09:36:00,108.71812,30.95597,10-24 13:29:00,10-24 13:29:00,108.68394,30.93721,1024
3677105,10,Chongqing,73,108.71986,30.92656,11824,14,10-20 08:19:00,10-20 08:19:00,108.71821,30.95593,10-20 10:41:00,10-20 10:41:00,108.69069,30.93738,1020
371599,10,Chongqing,73,108.71973,30.92658,11824,14,10-21 09:54:00,10-21 09:54:00,108.71823,30.95581,10-21 15:44:00,10-21 15:44:00,108.71329,30.95252,1021
2162060,10,Chongqing,73,108.71973,30.92651,11824,14,10-25 10:03:00,10-25 10:03:00,108.71818,30.95596,10-25 12:35:00,10-25 12:35:00,108.70427,30.94018,1025
3666425,10,Chongqing,73,108.71987,30.9266,11824,14,10-21 09:54:00,10-21 09:54:00,108.71821,30.95594,10-21 17:19:00,10-21 17:19:00,108.66359,30.96681,1021
3151006,10,Chongqing,73,108.71979,30.92664,11824,14,10-13 09:05:00,10-13 09:05:00,108.71816,30.95593,10-13 09:09:00,10-13 09:09:00,108.71842,30.9557,1013
4164429,10,Chongqing,1390,108.71974,30.92297,11824,14,07-08 08:22:00,07-08 08:22:00,108.71806,30.95632,07-08 09:33:00,07-08 09:33:00,108.71955,30.9227,708
1252784,10,Chongqing,1390,108.72169,30.92111,11824,14,08-21 08:22:00,08-21 08:22:00,108.71793,30.95637,08-21 09:48:00,08-21 09:48:00,108.72299,30.92113,821
3432231,10,Chongqing,1390,108.71984,30.92653,11824,14,09-29 09:04:00,09-29 09:04:00,108.71829,30.95592,09-29 11:15:00,09-29 11:15:00,108.72441,30.92032,929
615740,10,Chongqing,1390,108.71989,30.92652,11824,14,10-28 09:57:00,10-28 09:57:00,108.71826,30.95591,10-28 11:30:00,10-28 11:30:00,108.72467,30.92034,1028
3534269,10,Chongqing,1390,108.71946,30.92308,11824,14,10-15 09:04:00,10-15 09:04:00,108.71826,30.95585,10-15 11:13:00,10-15 11:13:00,108.71961,30.92361,1015
835314,10,Chongqing,1390,108.71971,30.92666,11824,14,10-14 08:56:00,10-14 08:56:00,108.71825,30.95598,10-14 10:09:00,10-14 10:09:00,108.72448,30.92024,1014
3622807,10,Chongqing,1390,108.71972,30.92395,11824,14,07-21 08:43:00,07-21 08:43:00,108.71792,30.95628,07-21 10:24:00,07-21 10:24:00,108.71961,30.92362,721
2315154,10,Chongqing,1390,108.717,30.92454,11824,14,06-28 18:01:00,06-28 18:01:00,108.71798,30.95624,06-28 18:03:00,06-28 18:03:00,108.7173,30.92448,628
2823848,10,Chongqing,1390,108.72395,30.91965,11824,14,08-30 08:31:00,08-30 08:31:00,108.71805,30.95621,08-30 10:26:00,08-30 10:26:00,108.72377,30.91976,830
106349,10,Chongqing,1390,108.71984,30.92669,11824,14,10-30 09:04:00,10-30 09:04:00,108.71825,30.95595,10-30 10:14:00,10-30 10:14:00,108.72453,30.92025,1030
1001323,10,Chongqing,1390,108.72051,30.92403,11824,14,05-26 10:28:00,05-26 10:28:00,108.71798,30.95626,05-26 16:26:00,05-26 16:26:00,108.72002,30.926,526
358934,10,Chongqing,1390,108.72039,30.92136,11824,14,09-21 09:16:00,09-21 09:16:00,108.71815,30.95597,09-21 11:49:00,09-21 11:49:00,108.71955,30.92352,921
3267108,10,Chongqing,1390,108.71713,30.92469,11824,14,10-22 10:20:00,10-22 10:20:00,108.71826,30.95586,10-22 13:53:00,10-22 13:53:00,108.71683,30.92386,1022
577113,10,Chongqing,1390,108.72381,30.91971,11824,14,10-10 09:15:00,10-10 09:15:00,108.71812,30.95599,10-10 10:45:00,10-10 10:45:00,108.72432,30.92031,1010
1167895,10,Chongqing,1390,108.71972,30.92292,11824,14,08-23 08:52:00,08-23 08:52:00,108.71809,30.9563,08-23 10:47:00,08-23 10:47:00,108.71944,30.92269,823
2477472,10,Chongqing,1390,108.71691,30.92464,11824,14,07-02 08:38:00,07-02 08:38:00,108.71796,30.95627,07-02 17:11:00,07-02 17:11:00,108.70972,30.92472,702
434545,10,Chongqing,1390,108.72286,30.92102,11824,14,09-05 09:39:00,09-05 09:39:00,108.71806,30.95628,09-05 11:02:00,09-05 11:02:00,108.7224,30.92056,905
1078399,10,Chongqing,1390,108.72059,30.92401,11824,14,10-17 08:56:00,10-17 08:56:00,108.71817,30.95598,10-17 10:52:00,10-17 10:52:00,108.71928,30.92522,1017
2511332,10,Chongqing,1390,108.72384,30.91977,11824,14,07-20 08:32:00,07-20 08:32:00,108.71805,30.95637,07-20 09:54:00,07-20 09:54:00,108.72482,30.92038,720
4467821,10,Chongqing,1390,108.71697,30.92498,11824,14,08-12 08:48:00,08-12 08:48:00,108.71793,30.95633,08-12 11:17:00,08-12 11:17:00,108.71539,30.92179,812
4264813,10,Chongqing,1390,108.7198,30.92291,11824,14,10-28 09:58:00,10-28 09:58:00,108.71822,30.9559,10-28 18:21:00,10-28 18:21:00,108.71958,30.92376,1028
1201424,10,Chongqing,1390,108.71984,30.92403,11824,14,08-05 08:11:00,08-05 08:11:00,108.71804,30.95638,08-05 09:46:00,08-05 09:46:00,108.71953,30.92362,805
2311382,10,Chongqing,1390,108.72248,30.92072,11824,14,09-07 08:47:00,09-07 08:47:00,108.718,30.95635,09-07 10:04:00,09-07 10:04:00,108.72258,30.92082,907
3693410,10,Chongqing,1390,108.72162,30.92112,11824,14,10-24 09:36:00,10-24 09:36:00,108.7182,30.95591,10-24 11:12:00,10-24 11:12:00,108.72117,30.92155,1024
3971938,10,Chongqing,1390,108.72538,30.92024,11824,14,06-22 08:43:00,06-22 08:43:00,108.71798,30.95632,06-22 11:31:00,06-22 11:31:00,108.72542,30.92022,622
970615,10,Chongqing,1390,108.71982,30.92239,11824,14,09-07 08:46:00,09-07 08:46:00,108.71797,30.95636,09-07 10:34:00,09-07 10:34:00,108.71959,30.92361,907
1974256,10,Chongqing,1390,108.71989,30.92304,11824,14,09-13 08:29:00,09-13 08:29:00,108.71828,30.95592,09-13 11:27:00,09-13 11:27:00,108.71904,30.92371,913
4209273,10,Chongqing,1390,108.71978,30.92664,11824,14,10-26 09:43:00,10-26 09:43:00,108.71821,30.95599,10-26 09:43:00,10-26 09:43:00,108.71828,30.95583,1026
1719905,10,Chongqing,1390,108.71903,30.92574,11824,14,06-23 09:47:00,06-23 09:47:00,108.71804,30.95624,06-23 10:27:00,06-23 10:27:00,108.7181,30.92549,623
2109654,10,Chongqing,1390,108.72052,30.92402,11824,14,06-20 10:03:00,06-20 10:03:00,108.71791,30.95636,06-20 14:06:00,06-20 14:06:00,108.71919,30.92553,620
2322245,10,Chongqing,1390,108.71938,30.9252,11824,14,10-21 10:29:00,10-21 10:29:00,108.71814,30.95581,10-21 12:13:00,10-21 12:13:00,108.7193,30.92506,1021
2661863,10,Chongqing,1390,108.71696,30.92484,11824,14,10-25 09:55:00,10-25 09:55:00,108.71812,30.95591,10-25 12:01:00,10-25 12:01:00,108.7173,30.92455,1025
642041,10,Chongqing,1390,108.71703,30.92462,11824,14,10-20 08:34:00,10-20 08:34:00,108.71814,30.9559,10-20 10:15:00,10-20 10:15:00,108.71736,30.92436,1020
2834109,10,Chongqing,1390,108.72308,30.92038,11824,14,10-13 09:16:00,10-13 09:16:00,108.71813,30.95595,10-13 11:40:00,10-13 11:40:00,108.72284,30.92023,1013
3672292,10,Chongqing,1390,108.7167,30.92476,11824,14,05-06 09:07:00,05-06 09:07:00,108.72253,30.95717,05-06 11:13:00,05-06 11:13:00,108.71648,30.9244,506
2662253,10,Chongqing,1390,108.72531,30.92039,11824,14,10-21 10:31:00,10-21 10:31:00,108.71829,30.95596,10-21 11:52:00,10-21 11:52:00,108.72551,30.92032,1021
4107744,10,Chongqing,1390,108.72162,30.92107,11824,14,06-14 09:05:00,06-14 09:05:00,108.71798,30.95637,06-14 10:53:00,06-14 10:53:00,108.7213,30.92147,614
2466685,10,Chongqing,1390,108.72056,30.92415,11824,14,06-06 09:20:00,06-06 09:20:00,108.71807,30.95623,06-06 11:12:00,06-06 11:12:00,108.71874,30.92544,606
2402706,10,Chongqing,1390,108.72327,30.92022,11824,14,09-18 08:45:00,09-18 08:45:00,108.71826,30.95597,09-18 11:37:00,09-18 11:37:00,108.72312,30.92,918
2629285,10,Chongqing,1390,108.71984,30.92651,11824,14,10-18 08:49:00,10-18 08:49:00,108.71828,30.95594,10-18 10:20:00,10-18 10:20:00,108.72432,30.92023,1018
